state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,metric_used,method,year,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,valid_day_count,required_day_count,exceptional_data_count,null_observation_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,arithmetic_mean,standard_deviation,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_nonoverlap_value,first_max_n_o_datetime,second_max_nonoverlap_value,second_max_n_o_datetime,ninety_ninth_percentile,ninety_eighth_percentile,ninety_fifth_percentile,ninetieth_percentile,seventy_fifth_percentile,fiftieth_percentile,tenth_percentile,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
36,005,0110,45201,10,40.816,-73.902,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2017,Parts per billion Carbon,No Events,59,97.0,Y,59,61,0,2,,,Certification not required,1.135593,0.507449,2.2,2017-02-18 00:00,2.2,2017-12-03 00:00,2.2,2017-12-09 00:00,2.0,2017-01-19 00:00,,,,,2.2,2.2,2.2,2.0,1.6,1.0,0.6,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,005,0110,45201,20,40.816,-73.902,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2017,Parts per billion Carbon,No Events,58,95.0,Y,58,61,0,0,,,Certification not required,1.131034,0.499195,2.2,2017-02-18 00:00,2.2,2017-12-03 00:00,2.2,2017-12-09 00:00,2.0,2017-01-19 00:00,,,,,2.2,2.2,2.2,2.0,1.5,1.0,0.6,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,005,0110,45201,2,40.816,-73.902,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2017,Parts per billion Carbon,No Events,60,98.0,Y,60,61,0,1,,,Certification not required,1.123333,0.497917,2.3,2017-02-18 00:00,2.2,2017-12-03 00:00,2.2,2017-12-09 00:00,2.0,2017-01-19 00:00,,,,,2.3,2.2,2.2,2.0,1.5,1.0,0.6,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,047,0118,45201,2,40.69454,-73.92769,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2017,Parts per billion Carbon,No Events,60,98.0,Y,60,61,0,1,,,Certification not required,1.126667,0.466457,2.6,2017-10-22 00:00,2.2,2017-02-12 00:00,2.2,2017-12-03 00:00,2.1,2017-01-19 00:00,,,,,2.6,2.2,2.2,1.9,1.4,1.1,0.7,PS 274,PS 274  800 BUSHWICK AVE,New York,Kings,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,081,0124,45201,2,40.73614,-73.82153,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2017,Parts per billion Carbon,No Events,59,97.0,Y,59,61,0,2,,,Certification not required,1.040678,0.472382,2.7,2017-06-12 00:00,2.1,2017-10-22 00:00,1.9,2017-01-19 00:00,1.9,2017-12-15 00:00,,,,,2.7,2.1,1.9,1.8,1.3,0.9,0.5,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,081,0124,45201,4,40.73614,-73.82153,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2017,Parts per billion Carbon,No Events,59,97.0,Y,59,61,0,2,,,Certification not required,1.023729,0.477182,2.8,2017-06-12 00:00,2.1,2017-10-22 00:00,2.0,2017-01-19 00:00,1.8,2017-02-12 00:00,,,,,2.8,2.1,2.0,1.8,1.3,0.9,0.5,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,085,0111,45201,2,40.58027,-74.19832,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2017,Parts per billion Carbon,No Events,57,93.0,Y,57,61,0,4,,,Certification not required,1.159649,0.878282,5.2,2017-12-03 00:00,3.4,2017-10-22 00:00,3.0,2017-10-10 00:00,2.8,2017-01-19 00:00,,,,,5.2,3.4,3.0,2.1,1.4,0.9,0.4,FRESHKILLS WEST,FRESHKILLS WEST   310 West Service Road,New York,Richmond,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,005,0133,45201,1,40.8679,-73.87809,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2017,Parts per billion Carbon,No Events,1217,14.0,N,51,365,0,69,,,Certification not required,0.940222,0.483521,4.59,2017-06-01 06:00,3.99,2017-08-10 02:00,3.49,2017-08-02 08:00,3.26,2017-08-26 22:00,,,,,2.76,2.46,1.82,1.56,1.1,0.8,0.51,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,005,0133,45201,4,40.8679,-73.87809,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2017,Parts per billion Carbon,No Events,58,95.0,Y,58,61,0,3,,,Certification not required,1.074138,0.552684,2.5,2017-01-07 00:00,2.4,2017-11-27 00:00,2.2,2017-02-18 00:00,2.0,2017-04-01 00:00,,,,,2.5,2.4,2.2,1.9,1.4,0.9,0.5,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,005,0133,45201,2,40.8679,-73.87809,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2017,Parts per billion Carbon,No Events,58,95.0,Y,58,61,0,3,,,Certification not required,1.093103,0.557205,2.4,2017-01-07 00:00,2.4,2017-12-03 00:00,2.2,2017-02-18 00:00,2.2,2017-12-15 00:00,,,,,2.4,2.4,2.2,1.9,1.5,0.9,0.5,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,063,7001,45201,2,43.096373,-79.011447,NAD83,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2017,Parts per billion Carbon,No Events,58,95.0,Y,58,61,0,3,,,Certification not required,0.675862,0.3164,1.6,2017-12-03 00:00,1.3,2017-09-16 00:00,1.3,2017-11-15 00:00,1.2,2017-02-12 00:00,,,,,1.6,1.3,1.3,1.0,0.9,0.6,0.3,Packard Court Community Center,"4200 Pine Ave, Niagara Falls, NY 14301",New York,Niagara,Niagara Falls,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-05-21
36,055,1007,45201,2,43.14618,-77.54817,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2017,Parts per billion Carbon,No Events,58,95.0,Y,58,61,0,3,,,Certification not required,0.789655,0.336488,1.8,2017-12-03 00:00,1.5,2017-02-12 00:00,1.5,2017-03-20 00:00,1.5,2017-09-22 00:00,,,,,1.8,1.5,1.5,1.2,1.0,0.8,0.4,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-05-21
36,029,1014,45201,2,42.99813,-78.89926,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2017,Parts per billion Carbon,No Events,58,95.0,Y,58,61,0,3,,,Certification not required,0.960345,0.367991,2.0,2017-12-03 00:00,1.9,2017-02-18 00:00,1.6,2017-01-25 00:00,1.5,2017-04-13 00:00,,,,,2.0,1.9,1.6,1.5,1.2,0.9,0.5,BROOKSIDE TERRACE,192 BROOKSIDE TERRACE WEST,New York,Erie,Tonawanda,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-05-21
36,029,1013,45201,2,42.98844,-78.91859,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2017,Parts per billion Carbon,No Events,57,93.0,Y,57,61,0,4,,,Certification not required,1.666667,1.180244,5.5,2017-01-25 00:00,5.3,2017-02-18 00:00,4.7,2017-06-12 00:00,3.7,2017-03-08 00:00,,,,,5.5,5.3,4.7,3.3,2.2,1.2,0.6,GRAND ISLE BOULDVARD,520 GRAND ISLAND BLVD,New York,Erie,Tonawanda,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-05-21
36,029,1013,45201,10,42.98844,-78.91859,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2017,Parts per billion Carbon,No Events,54,89.0,Y,54,61,0,7,,,Certification not required,1.640741,1.147354,5.4,2017-01-25 00:00,5.4,2017-02-18 00:00,3.6,2017-03-08 00:00,3.5,2017-05-31 00:00,,,,,5.4,5.4,3.6,3.3,2.3,1.2,0.6,GRAND ISLE BOULDVARD,520 GRAND ISLAND BLVD,New York,Erie,Tonawanda,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-05-21
36,029,1013,45201,20,42.98844,-78.91859,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2017,Parts per billion Carbon,No Events,56,92.0,Y,56,61,0,0,,,Certification not required,1.658929,1.191298,5.3,2017-01-25 00:00,5.3,2017-02-18 00:00,4.9,2017-06-12 00:00,3.8,2017-03-08 00:00,,,,,5.3,5.3,4.9,3.3,2.2,1.2,0.6,GRAND ISLE BOULDVARD,520 GRAND ISLAND BLVD,New York,Erie,Tonawanda,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-05-21
36,031,0003,45201,2,44.39308,-73.8589,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2017,Parts per billion Carbon,No Events,56,92.0,Y,56,61,0,5,,,Certification not required,0.421429,0.202452,1.0,2017-02-12 00:00,0.7,2017-01-01 00:00,0.7,2017-01-07 00:00,0.7,2017-01-19 00:00,,,,,1.0,0.7,0.7,0.7,0.6,0.4,0.2,WHITEFACE BASE,"Wilmington, BASE WHITEFACE MTN, ASRC, SUNY",New York,Essex,,,,2020-05-21
36,001,0013,45201,2,42.640931,-73.756511,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2017,Parts per billion Carbon,No Events,60,98.0,Y,60,61,0,1,,,Certification not required,1.246667,0.800099,4.0,2017-12-03 00:00,3.9,2017-10-22 00:00,3.2,2017-11-09 00:00,2.9,2017-02-24 00:00,,,,,4.0,3.9,3.2,2.2,1.6,1.0,0.6,S. Pearl Street,"274 S Pearl St, Albany, NY 12202",New York,Albany,,10580,"Albany-Schenectady-Troy, NY",2020-05-21
36,101,0003,45201,2,42.09142,-77.20978,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2017,Parts per billion Carbon,No Events,49,80.0,N,49,61,0,12,,,Certification not required,0.561224,0.283443,1.3,2017-02-12 00:00,1.1,2017-01-07 00:00,1.1,2017-12-03 00:00,1.0,2017-01-19 00:00,,,,,1.3,1.3,1.1,1.0,0.8,0.5,0.2,PINNACLE STATE PARK,"8301 ACKERSON ROAD, Pinnacle State Park",New York,Steuben,,18500,"Corning, NY",2020-05-21
36,029,0005,45201,2,42.876907,-78.809526,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,61,100.0,Y,61,61,0,0,,,Certification not required,0.790164,0.288505,1.7,2018-02-13 00:00,1.4,2018-02-07 00:00,1.4,2018-05-26 00:00,1.3,2018-01-14 00:00,,,,,1.7,1.4,1.3,1.2,1.0,0.7,0.5,BUFFALO,"TRAILER,185 DINGENS STREET (near WEISS ST.)",New York,Erie,Buffalo,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-05-21
36,005,0110,45201,10,40.816,-73.902,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,58,95.0,Y,58,61,0,3,,,Certification not required,1.177586,0.4349,2.5,2018-02-01 00:00,2.2,2018-01-08 00:00,2.0,2018-01-14 00:00,2.0,2018-02-07 00:00,,,,,2.5,2.2,2.0,1.8,1.4,1.1,0.7,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,005,0110,45201,20,40.816,-73.902,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,56,92.0,Y,56,61,0,2,,,Certification not required,1.1625,0.437996,2.4,2018-02-01 00:00,2.2,2018-01-08 00:00,2.0,2018-01-20 00:00,2.0,2018-02-07 00:00,,,,,2.4,2.2,2.0,1.8,1.4,1.1,0.7,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,005,0110,45201,2,40.816,-73.902,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,60,98.0,Y,60,61,0,1,,,Certification not required,1.17,0.453349,2.5,2018-02-01 00:00,2.3,2018-01-08 00:00,2.2,2018-02-07 00:00,2.1,2018-01-20 00:00,,,,,2.5,2.3,2.2,1.8,1.4,1.1,0.7,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-08
36,047,0118,45201,2,40.69454,-73.92769,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,59,97.0,Y,59,61,0,2,,,Certification not required,1.091525,0.385195,2.0,2018-02-07 00:00,2.0,2018-09-29 00:00,1.9,2018-02-01 00:00,1.8,2018-01-08 00:00,,,,,2.0,2.0,1.9,1.7,1.3,1.0,0.7,PS 274,PS 274  800 BUSHWICK AVE,New York,Kings,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,081,0124,45201,2,40.73614,-73.82153,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,59,97.0,Y,59,61,0,2,,,Certification not required,1.022034,0.33583,1.8,2018-02-07 00:00,1.7,2018-01-20 00:00,1.6,2018-02-01 00:00,1.6,2018-02-19 00:00,,,,,1.8,1.7,1.6,1.5,1.2,0.9,0.6,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,081,0124,45201,4,40.73614,-73.82153,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,59,97.0,Y,59,61,0,2,,,Certification not required,0.986441,0.321343,1.7,2018-01-08 00:00,1.7,2018-02-07 00:00,1.6,2018-01-20 00:00,1.6,2018-02-01 00:00,,,,,1.7,1.7,1.6,1.4,1.3,0.9,0.6,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-08
36,085,0111,45201,2,40.58027,-74.19832,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,60,98.0,Y,60,61,0,1,,,Certification not required,1.223333,1.113152,8.6,2018-09-29 00:00,2.6,2018-08-12 00:00,2.6,2018-08-24 00:00,2.5,2018-07-31 00:00,,,,,8.6,2.6,2.6,2.0,1.4,1.0,0.6,FRESHKILLS WEST,FRESHKILLS WEST   310 West Service Road,New York,Richmond,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,005,0133,45201,1,40.8679,-73.87809,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2018,Parts per billion Carbon,No Events,1639,19.0,N,74,365,0,527,,,Certification not required,1.093099,0.582886,4.84,2018-07-02 05:00,4.31,2018-07-01 23:00,4.08,2018-07-02 04:00,3.97,2018-06-28 21:00,,,,,3.11,2.7,2.14,1.79,1.36,1.01,0.43,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,005,0133,45201,4,40.8679,-73.87809,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,59,97.0,Y,59,61,0,2,,,Certification not required,1.111864,0.432349,2.3,2018-01-08 00:00,2.2,2018-02-01 00:00,2.2,2018-02-19 00:00,1.9,2018-01-20 00:00,,,,,2.3,2.2,2.2,1.7,1.2,1.1,0.5,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,005,0133,45201,2,40.8679,-73.87809,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,59,97.0,Y,59,61,0,2,,,Certification not required,1.150847,0.440365,2.4,2018-02-19 00:00,2.2,2018-02-01 00:00,2.1,2018-01-08 00:00,1.9,2018-01-20 00:00,,,,,2.4,2.2,2.1,1.8,1.4,1.1,0.6,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,063,7001,45201,2,43.096373,-79.011447,NAD83,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,61,100.0,Y,61,61,0,0,,,Certification not required,0.639344,0.253823,1.2,2018-02-07 00:00,1.2,2018-02-13 00:00,1.1,2018-01-20 00:00,1.1,2018-01-26 00:00,,,,,1.2,1.2,1.1,1.0,0.8,0.6,0.4,Packard Court Community Center,"4200 Pine Ave, Niagara Falls, NY 14301",New York,Niagara,Niagara Falls,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-05-21
36,055,1007,45201,2,43.14618,-77.54817,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,57,93.0,Y,52,61,0,9,,,Certification not required,0.726316,0.334625,2.2,2018-12-20 00:00,1.6,2018-12-13 00:00,1.4,2018-12-16 00:00,1.3,2018-01-26 00:00,,,,,2.2,1.6,1.4,1.1,0.9,0.7,0.4,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2021-11-08
36,029,1014,45201,2,42.99813,-78.89926,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,61,100.0,Y,61,61,0,0,,,Certification not required,0.911475,0.445757,2.6,2018-02-01 00:00,2.0,2018-01-20 00:00,1.9,2018-01-08 00:00,1.8,2018-09-05 00:00,,,,,2.6,2.0,1.8,1.5,1.1,0.8,0.5,BROOKSIDE TERRACE,192 BROOKSIDE TERRACE WEST,New York,Erie,Tonawanda,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-05-21
36,029,1013,45201,2,42.98844,-78.91859,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,60,98.0,Y,59,61,0,3,,,Certification not required,1.998333,2.179371,12.0,2018-02-01 00:00,8.4,2018-01-20 00:00,7.5,2018-01-08 00:00,6.5,2018-09-05 00:00,,,,,12.0,8.4,7.5,5.5,2.2,1.3,0.5,GRAND ISLE BOULDVARD,520 GRAND ISLAND BLVD,New York,Erie,Tonawanda,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-05-21
36,029,1013,45201,10,42.98844,-78.91859,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,58,95.0,Y,58,61,0,3,,,Certification not required,2.031034,2.167318,11.8,2018-02-01 00:00,8.2,2018-01-20 00:00,7.6,2018-01-08 00:00,6.5,2018-09-05 00:00,,,,,11.8,8.2,7.6,5.5,2.2,1.3,0.6,GRAND ISLE BOULDVARD,520 GRAND ISLAND BLVD,New York,Erie,Tonawanda,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-05-21
36,029,1013,45201,20,42.98844,-78.91859,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,60,98.0,Y,59,61,0,0,,,Certification not required,1.991667,2.176009,12.0,2018-02-01 00:00,8.4,2018-01-20 00:00,7.5,2018-01-08 00:00,6.5,2018-09-05 00:00,,,,,12.0,8.4,7.5,5.4,2.2,1.3,0.5,GRAND ISLE BOULDVARD,520 GRAND ISLAND BLVD,New York,Erie,Tonawanda,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-05-21
36,031,0003,45201,2,44.39308,-73.8589,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,59,97.0,Y,59,61,0,2,,,Certification not required,0.39322,0.204993,1.0,2018-02-07 00:00,0.8,2018-01-08 00:00,0.8,2018-01-20 00:00,0.7,2018-02-01 00:00,,,,,1.0,0.8,0.8,0.7,0.5,0.3,0.2,WHITEFACE BASE,"Wilmington, BASE WHITEFACE MTN, ASRC, SUNY",New York,Essex,,,,2020-05-21
36,001,0013,45201,2,42.640931,-73.756511,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,60,98.0,Y,60,61,0,1,,,Certification not required,1.123333,0.479889,2.3,2018-01-20 00:00,2.2,2018-03-27 00:00,2.1,2018-02-07 00:00,2.1,2018-09-05 00:00,,,,,2.3,2.2,2.1,1.8,1.4,1.0,0.6,S. Pearl Street,"274 S Pearl St, Albany, NY 12202",New York,Albany,,10580,"Albany-Schenectady-Troy, NY",2021-11-08
36,101,0003,45201,2,42.09142,-77.20978,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,52,85.0,Y,52,61,0,9,,,Certification not required,0.517308,0.264739,1.1,2018-02-07 00:00,1.1,2018-03-15 00:00,1.0,2018-01-20 00:00,1.0,2018-12-16 00:00,,,,,1.1,1.1,1.0,0.9,0.7,0.5,0.2,PINNACLE STATE PARK,"8301 ACKERSON ROAD, Pinnacle State Park",New York,Steuben,,18500,"Corning, NY",2021-11-08
36,029,0005,45201,2,42.876907,-78.809526,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2019,Parts per billion Carbon,No Events,58,95.0,Y,58,61,0,3,,,Certification not required,0.712069,0.235512,1.3,2019-02-20 00:00,1.2,2019-02-02 00:00,1.2,2019-12-29 00:00,1.1,2019-01-15 00:00,,,,,1.3,1.2,1.2,1.0,0.9,0.7,0.4,BUFFALO,"TRAILER,185 DINGENS STREET (near WEISS ST.)",New York,Erie,Buffalo,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-05-21
36,005,0110,45201,10,40.816,-73.902,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2019,Parts per billion Carbon,No Events,59,97.0,Y,59,61,0,2,,,Certification not required,1.211864,0.537582,3.3,2019-07-14 00:00,2.8,2019-12-23 00:00,2.7,2019-11-11 00:00,2.2,2019-01-15 00:00,,,,,3.3,2.8,2.7,1.8,1.4,1.1,0.7,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-01-03
36,005,0110,45201,20,40.816,-73.902,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2019,Parts per billion Carbon,No Events,53,87.0,Y,53,61,0,0,,,Certification not required,1.167925,0.46483,3.2,2019-07-14 00:00,2.2,2019-01-15 00:00,2.0,2019-02-02 00:00,1.8,2019-07-26 00:00,,,,,3.2,2.2,2.0,1.6,1.4,1.0,0.7,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-01-03
36,005,0110,45201,2,40.816,-73.902,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2019,Parts per billion Carbon,No Events,60,98.0,Y,60,61,0,1,,,Certification not required,1.198333,0.542278,3.4,2019-07-14 00:00,2.7,2019-11-11 00:00,2.7,2019-12-23 00:00,2.2,2019-01-15 00:00,,,,,3.4,2.7,2.7,1.8,1.4,1.0,0.7,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-01-03
36,047,0118,45201,2,40.69454,-73.92769,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2019,Parts per billion Carbon,No Events,60,98.0,Y,60,61,0,1,,,Certification not required,1.086667,0.411886,2.5,2019-12-23 00:00,2.4,2019-01-15 00:00,1.9,2019-02-02 00:00,1.9,2019-11-11 00:00,,,,,2.5,2.4,1.9,1.7,1.2,1.0,0.7,PS 274,PS 274  800 BUSHWICK AVE,New York,Kings,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
