state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,metric_used,method,year,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,valid_day_count,required_day_count,exceptional_data_count,null_observation_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,arithmetic_mean,standard_deviation,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_nonoverlap_value,first_max_n_o_datetime,second_max_nonoverlap_value,second_max_n_o_datetime,ninety_ninth_percentile,ninety_eighth_percentile,ninety_fifth_percentile,ninetieth_percentile,seventy_fifth_percentile,fiftieth_percentile,tenth_percentile,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
35,031,2015,45201,6,35.538747,-108.596741,WGS84,Benzene,7,24 HOUR,,Observed Values,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,2015,Parts per billion Carbon,No Events,13,22.0,N,13,60,0,0,,,Certification not required,1.135385,0.293275,1.45,2015-01-18 00:00,1.42,2015-01-12 00:00,1.42,2015-02-05 00:00,1.36,2015-02-11 00:00,,,,,1.45,1.45,1.45,1.42,1.36,1.26,0.66,Churchrock School Toxic Project,43 Challenger Road,New Mexico,McKinley,Church Rock,23700,"Gallup, NM",2020-05-21
